Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PDGF Pathway WP2526	6/40	0.8901432608269536	0.9999962908128224	0	0	0.6407806742186434	0.07456948096573675	MAP2K1;PDGFB;PDGFA;PLA2G4A;PTPN11;SOS1
Apoptosis Modulation And Signaling WP1772	15/89	0.8905736725554553	0.9999962908128224	0	0	0.7356868610065541	0.08525834422346754	BLK;BNIP3;TNFRSF10C;FASLG;BBC3;PIDD1;BCL2L10;AIFM1;AIFM2;CASP10;PEA15;CYCS;BMF;BOK;BIRC3
P38 MAPK Signaling WP400	5/35	0.9008394244854098	0.9999962908128224	0	0	0.6051960102064486	0.06319956417076689	TGFB2;RPS6KA5;MYC;PLA2G4A;MAP3K9
Nanoparticle Triggered Autophagic Cell Death WP2509	3/23	0.9013043185406487	0.9999962908128224	0	0	0.5447716206816601	0.05660848405043292	SH3GLB1;UVRAG;ATG9B
Purine Metabolism And Related Disorders WP4224	3/23	0.9013043185406487	0.9999962908128224	0	0	0.5447716206816601	0.05660848405043292	AMPD1;AOX1;ADA
Ebstein Barr Virus LMP1 Signaling WP262	3/23	0.9013043185406487	0.9999962908128224	0	0	0.5447716206816601	0.05660848405043292	CXCL8;CCL5;TNF
HDAC6 Interactions In The Central Nervous System WP5426	19/112	0.9072642274439696	0.9999962908128224	0	0	0.7412748579278867	0.0721420189409671	GRIA1;HSPA8;ITIH4;MDH1;BDNF;TWIST1;PRKCZ;KALRN;RAD23B;HDAC9;CDC20;GARS1;MAP1B;UBD;SGK3;ERG;VIM;PROM1;OPTN
Serotonin And Anxiety WP3947	2/17	0.9090039789427495	0.9999962908128224	0	0	0.48428372739916553	0.04620348009074993	ADRA1A;GRM1
IL9 Signaling WP22	2/17	0.9090039789427495	0.9999962908128224	0	0	0.48428372739916553	0.04620348009074993	MAP2K1;IL2RG
Arsenic Metabolism And Reactive Oxygen Species Generation WP5233	1/10	0.9120966298152758	0.9999962908128224	0	0	0.4036307454615682	0.0371377988067181	CAT
Acquired Partial Lipodystrophy Barraquer Simons Syndrome WP5104	1/10	0.9120966298152758	0.9999962908128224	0	0	0.4036307454615682	0.0371377988067181	ICMT
Type III Interferon Signaling WP2113	1/10	0.9120966298152758	0.9999962908128224	0	0	0.4036307454615682	0.0371377988067181	IFNLR1
Trans Sulfuration Pathway WP2333	1/10	0.9120966298152758	0.9999962908128224	0	0	0.4036307454615682	0.0371377988067181	CBS
Vitamin D Metabolism WP1531	1/10	0.9120966298152758	0.9999962908128224	0	0	0.4036307454615682	0.0371377988067181	CYP24A1
Zinc Homeostasis WP3529	5/36	0.913909677985903	0.9999962908128224	0	0	0.5856361445963439	0.052721034786375985	MT1A;SLC30A2;MT1F;MT1G;SLC39A4
Physiological And Pathological Hypertrophy Of The Heart WP1528	3/24	0.9167253160438501	0.9999962908128224	0	0	0.518796992481203	0.045108048533336144	IL6ST;CALM1;AGT
Follicle Stimulating Hormone FSH Signaling WP2035	3/24	0.9167253160438501	0.9999962908128224	0	0	0.518796992481203	0.045108048533336144	RPS6;PRKACA;FOXO1
8P23 1 Copy Number Variation Syndrome WP5346	8/54	0.9209906621556684	0.9999962908128224	0	0	0.6313027330345969	0.051959612340324375	BLK;FAM167A;MEPE;SLC2A4;SOX7;TLR4;XKR6;TLR2
Serotonin HTR1 Group And FOS Pathway WP722	5/37	0.9254385368047351	0.9999962908128224	0	0	0.5672987705868708	0.04395859750887555	GNAO1;MAP2K1;RPS6KA5;HTR1B;GNAI1
Melatonin Metabolism And Effects WP3298	5/37	0.9254385368047351	0.9999962908128224	0	0	0.5672987705868708	0.04395859750887555	MAOA;CYP2D6;ADRB1;CALM1;FOXO1
Gastric Cancer Network 2 WP2363	4/31	0.9262922205964317	0.9999962908128224	0	0	0.5379303236446094	0.04118691555628096	MYC;CD48;COL9A3;CHTF18
AGE RAGE Pathway WP2324	10/66	0.9275582903407289	0.9999962908128224	0	0	0.6480989980757746	0.04873681117554153	MAP2K1;MMP7;NOS3;PLA2G4A;MSN;CYCS;MMP9;PRKCZ;AGER;FOXO1
4 Hydroxytamoxifen DEX And Retinoic Acids Regulation Of P27 WP3879	3/25	0.9299159946599221	0.9999962908128224	0	0	0.49518369411715113	0.03598055489536974	MAP2K1;PBK;PIK3CD
PTF1A Related Regulatory Pathway WP4147	1/11	0.9310752987440951	0.9999962908128224	0	0	0.3632444959443801	0.02594115128367102	KAT2B
GABA Metabolism Aka GHB WP4157	1/11	0.9310752987440951	0.9999962908128224	0	0	0.3632444959443801	0.02594115128367102	GLS2
Brain Derived Neurotrophic Factor BDNF Signaling WP2380	23/137	0.9330535937673115	0.9999962908128224	0	0	0.7317297436463276	0.05070348378360958	GRIA1;SHC4;NTRK1;MAP2K1;BDNF;SORT1;NTRK3;RPS6;KCNA3;PTPN11;NGF;ACACB;GRIN2B;GRIN1;MAPK10;GRIP1;RPS6KA5;CNR1;RPS6KA1;NTF3;FYN;CAMK1;CDK5R1
Type II Interferon Signaling WP619	5/38	0.935573399496326	0.9999962908128224	0	0	0.5500727525779718	0.03663246689954379	CXCL9;SOCS1;IRF4;IRF8;PTPN11
Vasopressin Regulated Water Reabsorption WP5085	6/44	0.9356264178186712	0.9999962908128224	0	0	0.5731835388936378	0.03813906433138786	CREB3L4;PRKACG;AQP4;PRKACA;AQP3;CREB5
Nucleotide Excision Repair WP4753	6/44	0.9356264178186712	0.9999962908128224	0	0	0.5731835388936378	0.03813906433138786	LIG1;CCNH;POLD1;GTF2H2;RAD23B;DDB2
Heart Development WP1591	6/44	0.9356264178186712	0.9999962908128224	0	0	0.5731835388936378	0.03813906433138786	BMP2;IRX4;VEGFB;SMYD1;VEGFC;PTPN11
Photodynamic Therapy Induced AP 1 Survival Signaling WP3611	7/50	0.9366332001807968	0.9999962908128224	0	0	0.590904920474723	0.038682725123459424	CDKN1A;IL6;CCND1;FASLG;BMF;TNF;JUNB
PI3K AKT mTOR Signaling And Therapeutic In Prostate Cancer WP3844	4/32	0.9370713424274678	0.9999962908128224	0	0	0.5186853962364166	0.03371240362878987	NOS3;PTEN;FOXO1;PDK1
Farnesoid X Receptor Pathway WP2879	2/19	0.9386374896040964	0.9999962908128224	0	0	0.4272546292508659	0.02705629861283381	CYP3A4;FKBP5
Circadian Rhythm Genes WP3594	35/201	0.9399081906978913	0.9999962908128224	0	0	0.7642764470636576	0.04736456383563673	MAGEL2;NLGN1;CHRM1;ROCK2;RORC;PTEN;ADCY1;RORB;TNFRSF11A;TYMS;SLC6A4;RELB;PROKR1;HTR7;SIX3;NRIP1;DRD1;RPS27A;DRD4;NTRK1;OPN4;NTRK3;ADIPOQ;GFPT1;MAPK10;SLC9A3;CLDN4;IL6;ID3;PPARG;GHRL;ATF5;PPARA;ADA;EZH2
RalA Downstream Regulated Genes WP2290	1/12	0.9459570480391704	0.9999962908128224	0	0	0.33020120088486254	0.018345356201137353	RAC2
Gastric Acid Production WP2596	1/12	0.9459570480391704	0.9999962908128224	0	0	0.33020120088486254	0.018345356201137353	MUC6
Valproic Acid Pathway WP3871	1/12	0.9459570480391704	0.9999962908128224	0	0	0.33020120088486254	0.018345356201137353	EHHADH
Signal Transduction Through IL1R WP4496	4/33	0.9463970388919511	0.9999962908128224	0	0	0.5007677052012027	0.027588842823309635	TGFB2;IL6;IRAK3;TNF
MAPK Cascade WP422	4/33	0.9463970388919511	0.9999962908128224	0	0	0.5007677052012027	0.027588842823309635	MAPK10;MAP2K1;RASA3;SOS1
Prader Willi And Angelman Syndrome WP3998	16/102	0.9464788465612195	0.9999962908128224	0	0	0.6748729042725797	0.037122502835664435	OCA2;MAGEL2;CDKN2B;CDKN2C;NUP210;BDNF;NGF;GABRG3;PRKCZ;GABRG1;NHLH2;CCND1;E2F1;TUBGCP6;GNRH1;GHRL
Selenium Micronutrient Network WP15	13/86	0.9493364049609233	0.9999962908128224	0	0	0.6460704382733932	0.03359053270721113	ABCA1;GPX3;SAA4;HBB;MPO;TNF;PTGS1;IL6;CBS;CAT;SELENOV;APOB;LDLR
Hepatitis B Infection WP4666	25/151	0.949482612630631	0.9999962908128224	0	0	0.7193905294581128	0.03729181017009571	CDKN1A;CXCL8;PIK3CD;FASLG;TNF;CREB3L4;CASP10;MYC;AKT2;AKT3;IKBKE;MAP2K1;TGFB2;HSPG2;MMP9;TGFBR2;DDB2;MAPK10;IL6;IRF7;CYCS;SOS1;TLR4;TLR2;CREB5
Hematopoietic SC Gene Regulation By GABP Alpha Beta Complex WP3657	2/20	0.9497631240776665	0.9999962908128224	0	0	0.4034925050224077	0.020797080450733776	PTEN;ETV6
Serotonin Receptor 2 And ELK SRF GATA4 Signaling WP732	2/20	0.9497631240776665	0.9999962908128224	0	0	0.4034925050224077	0.020797080450733776	MAP2K1;HTR2B
Intracellular Trafficking Proteins Involved In CMT Neuropathy WP4856	3/27	0.9507068351557183	0.9999962908128224	0	0	0.45386042198006027	0.022942432850218835	RAB25;HSPB8;MPZ
Photodynamic Therapy Induced Unfolded Protein Response WP3613	3/27	0.9507068351557183	0.9999962908128224	0	0	0.45386042198006027	0.022942432850218835	ERN1;WARS1;BBC3
Gastric Cancer Network 1 WP2361	3/27	0.9507068351557183	0.9999962908128224	0	0	0.45386042198006027	0.022942432850218835	ESM1;MYBL2;S100P
Thyroid Stimulating Hormone TSH Signaling WP2032	8/58	0.9520751162970154	0.9999962908128224	0	0	0.5806499535747447	0.028516499398850023	GNAO1;MAP2K1;GNG2;RPS6KA1;RPS6;GNA12;GNAI1;RAP1GAP
Catabolism Of Skeletal Muscle In Cachexia WP5474	5/40	0.9522130603060229	0.9999962908128224	0	0	0.5185737482188422	0.025392724012080543	IL6;IGF1;TNF;RELB;PDK1
3Q29 Copy Number Variation Syndrome WP4906	9/64	0.9531351241956096	0.9999962908128224	0	0	0.5937944572260802	0.028501300933928383	DYNC2I2;GRIA1;TF;PCYT1A;MYC;MYCBP2;DYNLRB2;MELTF;HAMP
Measles Virus Infection WP4630	22/136	0.9536075069609133	0.9999962908128224	0	0	0.6997524085014586	0.033240415962368805	HSPA8;MSN;PIK3CD;CD3G;FASLG;CD3E;IL2RG;CD3D;BBC3;MAPK10;IL6;CCND1;OAS2;IRF7;CYCS;IL12A;NECTIN4;IKBKE;TLR4;SLAMF1;TP73;TLR2
Cohesin Complex Cornelia De Lange Syndrome WP5117	4/34	0.9544399605512723	0.9999962908128224	0	0	0.48404452690166977	0.022571257315333753	PPP2R1B;ESPL1;PPP2R5A;AURKB
Nitric Oxide Metabolism In Cystic Fibrosis WP4947	1/13	0.9576261149424945	0.9999962908128224	0	0	0.30266512166859794	0.013104750208651024	NOS3
Homologous Recombination WP186	1/13	0.9576261149424945	0.9999962908128224	0	0	0.30266512166859794	0.013104750208651024	POLD1
Vitamin B12 Disorders WP4271	1/13	0.9576261149424945	0.9999962908128224	0	0	0.30266512166859794	0.013104750208651024	AMN
Neuroinflammation WP4919	1/13	0.9576261149424945	0.9999962908128224	0	0	0.30266512166859794	0.013104750208651024	TLR4
Pathways Affected In Adenoid Cystic Carcinoma WP3651	9/65	0.9586215135614784	0.9999962908128224	0	0	0.5831536701051444	0.024643461682115127	CEBPA;UHRF1;CNTN6;MYC;INSRR;PTEN;IL17RD;FGFR4;MYBL1
STING Pathway In Kawasaki Like Disease And COVID 19 WP4961	2/21	0.9589456740175026	0.9999962908128224	0	0	0.382231657028524	0.016023477594472306	NFKBIE;IKBKE
17P13 3 YWHAE Copy Number Variation WP5376	2/21	0.9589456740175026	0.9999962908128224	0	0	0.382231657028524	0.016023477594472306	DBH;YWHAG
GNAQ Pathways In Port Wine Stain WP5437	2/21	0.9589456740175026	0.9999962908128224	0	0	0.382231657028524	0.016023477594472306	MAP2K1;PDK1
Novel Intracellular Components Of RIG I Like Receptor Pathway WP3865	8/60	0.9630815417694788	0.9999962908128224	0	0	0.558245839582887	0.020999643182784085	MAPK10;CXCL8;RNF125;CASP10;IFNE;IRF7;TNF;IKBKE
10Q11 21Q11 23 Copy Number Variation Syndrome WP5352	8/60	0.9630815417694788	0.9999962908128224	0	0	0.558245839582887	0.020999643182784085	BMP2;MYO1C;NOG;HSF4;SMAD9;VSTM4;BMPR1B;DLD
2Q13 Copy Number Variation Syndrome WP5222	8/60	0.9630815417694788	0.9999962908128224	0	0	0.558245839582887	0.020999643182784085	IL1RL2;IL6;SOCS1;IL23A;RGPD8;TULP1;CXCL13;TTL
DNA Replication WP466	5/42	0.9648437246315625	0.9999962908128224	0	0	0.4904800416282671	0.017553856004974697	CDT1;ORC6;CDC45;POLD1;MCM2
Methionine De Novo And Salvage Pathway WP3580	2/22	0.9665054452523351	0.9999962908128224	0	0	0.36309689383402877	0.012370110740865007	CHDH;MAT1A
Vitamin D In Inflammatory Diseases WP4482	2/22	0.9665054452523351	0.9999962908128224	0	0	0.36309689383402877	0.012370110740865007	IL6;TNF
Immune Response To Tuberculosis WP4197	2/22	0.9665054452523351	0.9999962908128224	0	0	0.36309689383402877	0.012370110740865007	SOCS1;IFIT3
NAD Biosynthetic Pathways WP3645	2/22	0.9665054452523351	0.9999962908128224	0	0	0.36309689383402877	0.012370110740865007	BST1;IDO1
Mod Of PI3K Akt mTOR Signaling By Bioactive Sphingolipids WP5192	1/14	0.9667759269201049	0.9999962908128224	0	0	0.2793653623317586	0.009439344986021002	S1PR1
Serotonin And Anxiety Related Events WP3944	1/14	0.9667759269201049	0.9999962908128224	0	0	0.2793653623317586	0.009439344986021002	NLGN1
Head And Neck Squamous Cell Carcinoma WP4674	10/73	0.9683953837702735	0.9999962908128224	0	0	0.5758299604096166	0.018492675985322574	CDKN1A;CCND1;AKT2;AKT3;RPS6;PTEN;E2F1;FGFR3;FGFR2;TGFBR2
Cytosolic DNA Sensing Pathway WP4655	10/74	0.9721044005186841	0.9999962908128224	0	0	0.5667963307013469	0.016035842795058267	PYCARD;ZBP1;IL6;RNF125;CASP10;CCL5;CCL4;IL18;IRF7;IKBKE
Unfolded Protein Response WP4925	2/23	0.9727150220242563	0.9999962908128224	0	0	0.3457844890390092	0.009565825532018046	ERN1;BBC3
DNA Mismatch Repair WP531	2/23	0.9727150220242563	0.9999962908128224	0	0	0.3457844890390092	0.009565825532018046	LIG1;POLD1
Estrogen Signaling WP712	2/23	0.9727150220242563	0.9999962908128224	0	0	0.3457844890390092	0.009565825532018046	MAP2K1;PRKACA
Androgen Receptor Network In Prostate Cancer WP2263	16/109	0.9738552540947926	0.9999962908128224	0	0	0.6237959489872468	0.016525974151576046	MAP4K1;MAP2K1;SPINK1;HGF;PTEN;HSD17B3;PTPN11;AR;CCND1;MYC;NOXA1;HSD17B2;E2F1;ERG;SOS1;FKBP5
PGK1 PKM2 KHKC KHKA Acting As Protein Kinases WP5433	1/15	0.9739502688385397	0.9999962908128224	0	0	0.25939414004303923	0.006846717490953411	PDK1
Iron Sulfur Cluster Biogenesis WP5152	1/15	0.9739502688385397	0.9999962908128224	0	0	0.25939414004303923	0.006846717490953411	FDXR
Notch Signaling WP268	5/44	0.974329882917308	0.9999962908128224	0	0	0.46526774084185357	0.012099447585189846	DLL4;KAT2B;KAT2A;NOTCH4;DTX3
Tumor Suppressor Activity Of SMARCB1 WP4204	3/31	0.9761991809788524	0.9999962908128224	0	0	0.38892385147891756	0.009368644513814608	SMO;GLI1;EZH2
Base Excision Repair WP4752	3/31	0.9761991809788524	0.9999962908128224	0	0	0.38892385147891756	0.009368644513814608	LIG1;NTHL1;POLD1
TNF Related Weak Inducer Of Apoptosis TWEAK Signaling WP2036	4/38	0.9766870969077084	0.9999962908128224	0	0	0.4269889774091455	0.010072220580739668	AKT2;TNF;RELB;BIRC3
Amyotrophic Lateral Sclerosis ALS WP2447	4/38	0.9766870969077084	0.9999962908128224	0	0	0.4269889774091455	0.010072220580739668	GRIA1;CAT;TNF;NEFH
Effects Of MFN2 Mutation WP5443	2/24	0.9778049428376404	0.9999962908128224	0	0	0.3300459392253551	0.007407905460133932	DYNC2I2;ATAT1
Interactome Of Polycomb Repressive Complex 2 PRC2 WP2916	1/16	0.9795755704779546	0.9999962908128224	0	0	0.24208574739281577	0.004995655453579485	EZH2
Regucalcin In Proximal Tubule Epithelial Kidney Cells WP4838	3/32	0.9802468459924939	0.9999962908128224	0	0	0.37548869896143977	0.007491320725701433	PDE1B;FFAR3;TNFSF11
Ebola Virus Infection In Host WP4217	19/129	0.9812115823063664	0.9999962908128224	0	0	0.6260308460448093	0.01187402875042204	ITGB1;CD300A;CAV2;CAV1;ITGB3;ITGA2;ITGA1;PIK3CD;RHOB;RELB;TYRO3;IRF7;ITGA5;HLA-DOB;IKBKE;TLR4;FOLR1;HLA-DQA1;HLA-DQB1
Phosphatidyl Inositol Phosphate Pathway WP5411	5/46	0.9813861610428908	0.9999962908128224	0	0	0.44251517671752916	0.008314531233916777	INPP5D;PTEN;PIK3CD;PIK3C2G;PLCB2
Primary Ovarian Insufficiency WP5461	20/136	0.9837239426286684	0.9999962908128224	0	0	0.6247993321774866	0.010252936672188163	HFM1;BNC1;CAV1;FANCA;WDR62;MST1R;LAMC1;CYP19A1;BMP6;ESR2;NR5A1;RECQL4;AR;DIAPH2;PCCA;PCCB;C14ORF39;SOX8;BMPR1B;ZP3
Drug Induction Of Bile Acid Pathway WP2289	1/17	0.9839862283286107	0.9999962908128224	0	0	0.22694090382387022	0.0036635927098563506	CYP3A4
Alzheimer 39 S Disease And miRNA Effects WP2059	43/261	0.9841513114139632	0.9999962908128224	0	0	0.7139323724603173	0.011405513708415471	CALML5;TUBAL3;IRS4;LPL;PIK3CD;GPR83;FZD10;CACNA1F;TNF;AGER;RTN4;WNT6;GRIN2A;TUBA3D;TUBB6;KLC3;AKT2;KIF5B;AKT3;PSMD1;WNT4;FZD1;WNT10A;MAP2K1;MME;WNT5B;WNT3A;FZD7;WNT16;DKK1;GRIN2B;DKK2;GRIN1;DKK4;ERN1;MAPK10;IL6;PPIF;NOX4;CYCS;CALM1;PLCB2;CDK5R1
Alzheimer 39 S Disease WP5124	43/261	0.9841513114139632	0.9999962908128224	0	0	0.7139323724603173	0.011405513708415471	CALML5;TUBAL3;IRS4;LPL;PIK3CD;GPR83;FZD10;CACNA1F;TNF;AGER;RTN4;WNT6;GRIN2A;TUBA3D;TUBB6;KLC3;AKT2;KIF5B;AKT3;PSMD1;WNT4;FZD1;WNT10A;MAP2K1;MME;WNT5B;WNT3A;FZD7;WNT16;DKK1;GRIN2B;DKK2;GRIN1;DKK4;ERN1;MAPK10;IL6;PPIF;NOX4;CYCS;CALM1;PLCB2;CDK5R1
COVID 19 Structural Coverage Map WP5145	2/26	0.9853700379550483	0.9999962908128224	0	0	0.30250347705146036	0.004458306925181003	NRP1;ACE2
Alstrom Syndrome WP5202	3/34	0.9864567608909233	0.9999962908128224	0	0	0.35121874602664116	0.004789143416009949	CIMAP3;SMO;TUBG1
Exercise Induced Circadian Regulation WP410	5/48	0.9865892448488506	0.9999962908128224	0	0	0.4218791301861652	0.005695997477375864	IDI1;HSPA8;UGP2;QKI;ETV6
Exosome Biogenesis Inhib And Secretion Manumycin A CRPC Cells WP4301	1/18	0.9874444645778819	0.9999962908128224	0	0	0.21357780655715355	0.002698560325235826	MRAS
Intraflagellar Transport Proteins Binding To Dynein WP4532	2/27	0.9881430470486764	0.9999962908128224	0	0	0.2903847936949467	0.003463653848193631	DYNC2I2;DYNLRB2
DYRK1A Involvement Regarding Cell Prolif In Brain Development WP5180	7/62	0.9884031569588712	0.9999962908128224	0	0	0.4616257726956265	0.005384685003012172	LATS2;CCND1;DNER;GLI1;FGF2;FOXO1;NEUROG2
Interleukin 1 IL 1 Structural Pathway WP2637	5/49	0.9886425748347333	0.9999962908128224	0	0	0.4122646085067797	0.004709056727498772	MAPK10;MAP2K1;RPS6KA5;MYC;IRF7
Retinoblastoma Gene In Cancer WP2446	11/87	0.988688104830398	0.9999962908128224	0	0	0.5247509016443548	0.005969755835279481	DHFR;CCNB2;CDT1;CDKN1A;CDC45;CCND1;MYC;E2F1;E2F2;TTK;TYMS
Androgen Receptor Signaling WP138	11/87	0.988688104830398	0.9999962908128224	0	0	0.5247509016443548	0.005969755835279481	AR;KAT2B;CCND1;ROCK2;CAV1;PTEN;PAK6;RUNX2;ETV5;FOXO1;RHOB
Oncostatin M Signaling WP2374	6/56	0.9892500626234407	0.9999962908128224	0	0	0.43528538283062645	0.004704623360779345	MAP2K1;RPS6;PTPN11;IL6ST;SOS1;JUNB
Host Pathogen Interaction Of Human CoVs Autophagy WP4863	1/19	0.9901559025254135	0.9999962908128224	0	0	0.20169949787562766	0.001995387103839498	ATG16L2
Fas Ligand Pathway And Stress Induction Of Heat Shock Proteins WP314	4/43	0.9902873365125823	0.9999962908128224	0	0	0.37212787212787213	0.0036320197812105713	CASP10;CYCS;FASLG;TNF
TNF Alpha Signaling WP231	11/89	0.9913139174605917	0.9999962908128224	0	0	0.5112302331814527	0.004459986069506612	NOXO1;CYBA;PYGL;KSR2;PTPRCAP;SOS1;NFKBIE;TNF;GLUL;PRKCZ;BIRC3
Neurodegeneration W Brain Fe Accumulation NBIA Subtypes Pathway WP4577	4/44	0.991883049841875	0.9999962908128224	0	0	0.36280148423005565	0.002956858200690285	FA2H;C19ORF12;CP;ACACA
PDGFR Beta Pathway WP3972	2/29	0.9922362771337638	0.9999962908128224	0	0	0.2688404677278113	0.0020953473004239045	MAP2K1;SOS1
Autophagy In Pancreatic Ductal Adenocarcinoma WP5331	1/20	0.9922817801881385	0.9999962908128224	0	0	0.19107153747636763	0.0014804527336712255	AGER
Parkinson 39 S Disease Pathway WP2371	3/38	0.9937366124062001	0.9999962908128224	0	0	0.3109999668775463	0.001954039194807234	SYT11;SEPTIN5;CYCS
Endoplasmic Reticulum Stress Response In Coronavirus Infection WP4861	4/46	0.9943530198017817	0.9999962908128224	0	0	0.3454810495626822	0.001956453887666362	PPP1R16B;ERN1;PPP1R1A;PPP1R16A
SARS Coronavirus And Innate Immunity WP4912	2/31	0.9949354724249178	0.9999962908128224	0	0	0.25026777292855656	0.0012707085293245316	ACE2;IKBKE
DNA IR Damage And Cellular Response Via ATR WP4016	9/81	0.9953795477799502	0.9999962908128224	0	0	0.4530996052937079	0.0020983765432245494	RECQL4;CDC45;POLN;FANCD2;RECQL;E2F1;FANCA;FOXM1;MCM2
Nucleotide Excision Repair In Xeroderma Pigmentosum WP5114	8/75	0.9956979150850106	0.9999962908128224	0	0	0.43284967918069817	0.0018661731774581233	H4C8;XAB2;LIG1;CCNH;POLD1;GTF2H2;RAD23B;DDB2
Energy Metabolism WP1541	4/48	0.9960902770700976	0.9999962908128224	0	0	0.32973519986507	0.0012917000149197588	UCP2;PPARG;PPARA;FOXO1
Smith Magenis And Potocki Lupski Syndrome Copy Number Variation WP5381	21/156	0.9965446959875909	0.9999962908128224	0	0	0.563150950717889	0.0019492272687058492	IQCA1;ARG2;TNFRSF13B;SHMT1;ITPK1;PTEN;MIEF2;TNF;ETV5;MYO16;GRIP1;LDHA;MYH2;MYO15A;MYC;CFL2;PEMT;IRF8;PCK1;TLR4;FNIP2
Host Pathogen Interaction Of Human CoV Interferon Induction WP4880	2/33	0.9967070806794731	0.9999962908128224	0	0	0.23409155487759284	7.721165614432616E-4	OAS2;IKBKE
Mesodermal Commitment Pathway WP2857	19/145	0.9968274230298818	0.9999962908128224	0	0	0.5459733812072654	0.0017348960786805513	FZD4;WNT3A;NOG;SLC2A12;GDF3;KLF4;DKK1;BMP7;ACACA;KLF5;SOX17;CCND1;RGS10;PLCH1;TCF4;PRKACA;TEAD1;AHDC1;MIXL1
N Glycan Biosynthesis WP5153	5/57	0.9971339766387488	0.9999962908128224	0	0	0.348660849704691	0.0010007048481168951	MGAT4C;GPI;ST6GAL2;SRD5A3;MAN1A1
Eukaryotic Transcription Initiation WP405	3/42	0.9971559700044985	0.9999962908128224	0	0	0.2790311937077529	7.947037015948127E-4	CCNH;TAF13;GTF2H2
Translation Factors WP107	4/50	0.9973050189733635	0.9999962908128224	0	0	0.31535855448898925	8.510325950609477E-4	EEF1B2;EEF1G;EIF4EBP3;EIF4G3
Glycosylation And Related Congenital Defects WP4521	1/25	0.9977127006860474	0.9999962908128224	0	0	0.15121668597914253	3.462739893682402E-4	SRD5A3
Nonalcoholic Fatty Liver Disease WP4396	20/154	0.9977988990359983	0.9999962908128224	0	0	0.5402456988799021	0.0011904459556295174	CEBPA;CXCL8;ADIPOQ;COX4I2;PIK3CD;FASLG;COX6B2;TNF;COX7A1;ADIPOR2;BBC3;ERN1;IL6;AKT2;AKT3;LEPR;CYCS;NDUFS1;CYP2E1;PPARA
Perturbations Host Cell Autophagy Induced By SARS CoV 2 Prots WP4936	3/44	0.998094571498631	0.9999962908128224	0	0	0.2653859856474753	5.061563966148605E-4	RPS6;APOB;OPTN
Target Of Rapamycin Signaling WP1471	2/36	0.9982826226520598	0.9999962908128224	0	0	0.21339551119474215	3.667956705952696E-4	IDI1;RRAGC
Effect Of Progerin On Genes Involved In Progeria WP4320	2/37	0.9986192739699162	0.9999962908128224	0	0	0.2072852506788529	2.864019080807672E-4	MBD2;E2F1
Interferon Mediated Signaling WP4558	2/37	0.9986192739699162	0.9999962908128224	0	0	0.2072852506788529	2.864019080807672E-4	IFNE;IFNLR1
Notch Signaling WP61	4/54	0.9987344500693379	0.9999962908128224	0	0	0.2900556586270872	3.6731239380642677E-4	DLL4;LCK;NOTCH4;FHL1
IL1 Signaling WP195	4/54	0.9987344500693379	0.9999962908128224	0	0	0.2900556586270872	3.6731239380642677E-4	MAP2K1;IRAK3;PTPN11;PRKCZ
ATM Signaling In Development And Disease WP3878	3/47	0.9989613767781443	0.9999962908128224	0	0	0.24724406129460616	2.5692687174254234E-4	G6PD;BUB1;AURKB
Wnt Signaling WP363	3/47	0.9989613767781443	0.9999962908128224	0	0	0.24724406129460616	2.5692687174254234E-4	CCND1;PPARG;TCF4
Parkin Ubiquitin Proteasomal System Pathway WP2359	6/71	0.9991314458614551	0.9999962908128224	0	0	0.3345136533999643	2.9066946742578874E-4	HSPA8;TUBB6;TUBA3D;TUBAL3;SEPTIN5;PSMD1
Disorders Of Bile Acid Synthesis And Biliary Transport WP5176	1/29	0.9991345932074536	0.9999962908128224	0	0	0.12958119516636318	1.1218899804856556E-4	SLC27A2
Senescence Associated Secretory Phenotype SASP WP3391	12/113	0.9992752748773532	0.9999962908128224	0	0	0.4301685744782657	3.1186699547583344E-4	H4C8;IL6;CDKN1A;CDKN2B;CXCL8;CDKN2C;RPS6KA2;RPS6KA1;H2BC4;IGFBP7;RPS27A;VENTX
Autophagy WP4923	1/30	0.99932103258862	0.9999962908128224	0	0	0.12510488672233988	8.497099062101029E-5	UVRAG
Histone Modifications WP2369	5/66	0.9994379586966948	0.9999962908128224	0	0	0.29704796346365187	1.6700015942026618E-4	H4C8;KMT5C;SETD7;SMYD1;EZH2
Initiation Of Transcription And Translation Elongation HIV1 LTR WP3414	1/32	0.9995817403660293	0.9999962908128224	0	0	0.11701865211378164	4.895441714297873E-5	HDAC9
IL17 Signaling WP2112	1/32	0.9995817403660293	0.9999962908128224	0	0	0.11701865211378164	4.895441714297873E-5	IL17RD
FBXL10 Enhancement Of MAP ERK Signaling In DLBCL WP4553	1/33	0.9996715378534691	0.9999962908128224	0	0	0.11335457705677868	3.723880380274539E-5	EZH2
Mitochondrial Complex IV Assembly WP4922	1/34	0.999741922819898	0.9999962908128224	0	0	0.10991256715474561	2.836958631796306E-5	HIGD1A
DNA IR Double Strand Breaks And Cellular Response Via ATM WP3959	3/55	0.9997988107843649	0.9999962908128224	0	0	0.20909950239883002	4.2072797315776546E-5	FANCD2;E2F1;TP73
